State,City,Restaurant Name,Location,Category,Dish Name,Price (INR),Rating,Rating Count
Gujarat,Ahmedabad,Pizza Hut,Sola,Hut Café,Pepsi Glass,99.0,0.0,0
Gujarat,Ahmedabad,Pizza Hut,Sola,Hut Café,Mirinda Glass,99.0,0.0,0
Gujarat,Ahmedabad,Pizza Hut,Sola,Hut Café,7Up Glass,99.0,0.0,0
Gujarat,Ahmedabad,Pizza Hut,Sola,Pasta,Cosy Comfort White Sauce Pasta,189.0,3.6,1
Gujarat,Ahmedabad,Pizza Hut,Sola,Pasta,Classic Mushroom Pasta,209.0,0.0,0
Gujarat,Ahmedabad,Pizza Hut,Sola,Pasta,Tomato Twist Red Sauce Pasta,169.0,4.0,4
Gujarat,Ahmedabad,Pizza Hut,Sola,Pasta,Spicy Red Schezwan Pasta,179.0,4.1,2
Gujarat,Ahmedabad,Pizza Hut,Sola,Pasta,Tandoori Paneer Pasta,169.0,3.2,3
Gujarat,Ahmedabad,Pizza Hut,Sola,Pasta,Penne McN Cheese Pasta,209.0,3.6,5
Gujarat,Ahmedabad,Pizza Hut,Sola,One Plus One Medium @649,Super Value Deal : 2 Medium Veg Pizzas starting at Rs 719 (Save Upto 41%).,649.0,0.0,0
Gujarat,Ahmedabad,Pizza Hut,Sola,Garlic Bread,Cheese Garlic Bread,159.0,4.1,32
Gujarat,Ahmedabad,Pizza Hut,Sola,Garlic Bread,Exotica Veggie Garlic Bread,159.0,4.1,9
Gujarat,Ahmedabad,Pizza Hut,Sola,Garlic Bread,Classic Bread Stix,119.0,4.0,46
Gujarat,Ahmedabad,Pizza Hut,Sola,Garlic Bread,Loaded Bread Stix,169.0,2.6,13
Gujarat,Ahmedabad,Pizza Hut,Sola,Garlic Bread,Garlic Bread Spicy Supreme,169.0,4.9,10
Gujarat,Ahmedabad,Pizza Hut,Sola,Appetizer,Cheezy Sprinkled Fries,109.0,4.0,2
Gujarat,Ahmedabad,Pizza Hut,Sola,Appetizer,Sprinkled Fries - New,109.0,3.5,9
Gujarat,Ahmedabad,Pizza Hut,Sola,Appetizer,Jalapeno Pepper Dip,28.57,4.1,2
Gujarat,Ahmedabad,Pizza Hut,Sola,Appetizer,Veg Mayonnaise Dip,28.57,3.8,2
Gujarat,Ahmedabad,Pizza Hut,Sola,Appetizer,Tomato Ketchup,0.95,4.3,36
Gujarat,Ahmedabad,Pizza Hut,Sola,Appetizer,Momo Dip,30.0,3.4,3
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Aloo Mattar Sandwich,75.0,4.5,45
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Jb Ctc Sandwich (Served with ketchup),160.0,4.1,14
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Cheese Sandwich (Served with ketchup),120.0,4.8,9
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Club Grill Sandwich 2 Layer ,160.0,4.5,9
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Jain Jb Ctc Sandwich (Served with ketchup),160.0,4.3,1
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Chutney Sandwich,50.0,4.3,2
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Chocolate Sandwich,75.0,3.5,9
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Bread Butter Sandwich,60.0,3.5,4
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Jam Sandwich,50.0,4.6,20
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Dabeli,80.0,4.5,66
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Bhaji Pav (1 pair pav),149.0,4.7,26
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Masala Pav (1 pair pav),145.0,4.2,1
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Bhel,100.0,4.6,61
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Sevpuri,75.0,4.0,21
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Jain Bhel,100.0,5.0,5
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Jain Sevpuri,75.0,4.0,2
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Farali French Fries,100.0,3.9,3
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Cheese Roll,160.0,4.1,2
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Cheese Garlic Baked Roll,150.0,4.9,19
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Recommended,Vegetable Roll,110.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,Aloo Mattar Sandwich,75.0,4.5,45
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,Jb Ctc Sandwich (Served with ketchup),160.0,4.1,14
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,Cheese Sandwich (Served with ketchup),120.0,4.8,9
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,3 In 1 Sandwich (Served with ketchup),160.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,Club Grill Sandwich 2 Layer ,160.0,4.5,9
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,Jain Jb Ctc Sandwich (Served with ketchup),160.0,4.3,1
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,Chutney Sandwich,50.0,4.3,2
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,Grilled Cheese Chilli Garlic Sandwich (served With Ketchup),160.0,3.8,5
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,Mexican Sandwich (served With Ketchup),160.0,4.5,2
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,Grilled Cheese Garlic Sandwich (Served with ketchup),160.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,Chocolate Sandwich,75.0,3.5,9
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,Bread Butter Sandwich,60.0,3.5,4
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Sandwiches,Jam Sandwich,50.0,4.6,20
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Vadapav,Vadapav ,45.0,4.6,130
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Vadapav,Bombay Vadapav ,30.0,4.6,21
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Vadapav,Jain Vadapav ,50.0,2.9,3
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Bhel,Bhel,100.0,4.6,61
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Bhel,Sevpuri,75.0,4.0,21
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Bhel,Jain Bhel,100.0,5.0,5
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Bhel,Jain Sevpuri,75.0,4.0,2
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Pizzas,"5.5"" Italian Cheese Baked Pizza",160.0,3.9,1
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Pizzas,"5.5"" Italian Double Cheese Pizza ",160.0,4.3,10
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Pizzas,"5.5"" Italian Pizza (Served With Ketchup)",135.0,5.0,3
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Pizzas,"5.5"" Italian Veg Pizza (Served With Ketchup)",135.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Pizzas,"4.25"" Mini Pizza (Served With Ketchup)",75.0,3.8,1
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Pizzas,"5.5"" Jain Italian Pizza ",135.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Pizzas,"4.25"" Jain Mini Pizza (Served With Ketchup)",75.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Pizzas,"5.5"" Mexican Pizza (Served With Ketchup)",150.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Pizzas,"5.5"" Chilli Garlic Pizza (Served With Ketchup)",150.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Dabeli,Dabeli,80.0,4.5,66
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Roll,Cheese Roll,160.0,4.1,2
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Roll,Cheese Garlic Baked Roll,150.0,4.9,19
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Roll,Vegetable Roll,110.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Hot Dog & Burger,Vegetable Hot Dog (1 PC),100.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Hot Dog & Burger,Vegetable Burger (1 PC),100.0,5.0,4
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Hot Dog & Burger,Crunchy Burger (Served with Ketchup),100.0,4.7,2
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Bhaji Pav & Pulav,Bhaji Pav (1 pair pav),149.0,4.7,26
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Bhaji Pav & Pulav,Masala Pav (1 pair pav),145.0,4.2,1
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Bhaji Pav & Pulav,Jain Bhaji Pav (1 pair pav),155.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Slices,Sing Slice,30.0,4.8,3
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Slices,Jam Slice,35.0,4.2,2
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Slices,Chutney Slice,30.0,4.4,1
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Slices,Cheese Slice,50.0,5.0,6
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Slices,Butter Slice,25.0,3.5,8
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Maggi,Vegetable Maggi Cheese (350 Gm),110.0,4.2,1
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Maggi,Vegetable Maggi Butter (350 Gm),75.0,3.5,1
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Maggi,Vegetable Maggi Regular (350 Gm),60.0,4.4,9
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Muska Bun,Jam Muskabun (1 PC),60.0,5.0,3
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Muska Bun,Chutney Muskabun (1 Pc),60.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Muska Bun,Butter Muskabun (1 PC),60.0,4.1,2
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Muska Bun,Chocolate Muskabun (1 PC),60.0,4.3,1
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Shravan special,Farali Cheese French Fries,125.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Shravan special,Farali French Fries,100.0,3.9,3
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Shravan special,Buff Vada 1 Kg,390.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Milk Shake,Cold Coffee Milkshake (300 ml),100.0,5.0,3
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Milk Shake,Chocolate Milkshake (300 ml),95.0,5.0,3
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Milk Shake,Kesar Pista Milkshake (300 ml),95.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Milk Shake,Butter Scotch Milkshake (300 ml),95.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Milk Shake,Kesariya Thandai Milkshake (300 ml),110.0,3.9,1
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Milk Shake,Strawberry Milkshake (300 ml),100.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Milk Shake,Pineapple Milkshake (300 ml),95.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Milk Shake,Shahi Gulab Milkshake (300 ml),95.0,0.0,0
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,French Fries,French Fries,100.0,4.8,40
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Farali,French fries                                                                           ,80.0,4.8,40
Gujarat,Ahmedabad,Jay Bhavani Vadapav,Sola,Beverages,Butter Milk,15.0,4.4,9
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Pastas,Tandoori Paneer Pasta,169.0,4.8,4
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Pastas,Penne McN Cheese Pasta,209.0,4.2,5
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Pastas,Cosy Comfort White Sauce Pasta,189.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Pastas,Spicy Red Schezwan Pasta,179.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Pastas,Classic Mushroom Pasta,209.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Pastas,Tomato Twist Red Sauce Pasta,169.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Pizzas,Veggie Supreme,379.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Pizzas,Spiced Paneer,259.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Pizzas,Corn & Cheese,219.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Pizzas,Margherita,169.0,4.5,1
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Appetizers,Veg Mayonnaise Dip,30.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Appetizers,Loaded Bread Stix,169.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Appetizers,Cheese Garlic Bread,159.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Appetizers,Classic Bread Stix,119.0,3.7,1
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Appetizers,Sprinkled Fries,109.0,3.9,1
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Appetizers,Jalapeno Pepper Dip,30.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Beverages,Pepsi Zero Sugar,57.14,4.9,2
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Beverages,Pepsi,57.0,4.0,2
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Desserts,Choco Volcano,129.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Desserts,Brow-wow-nie,109.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Flat Menu 149,Garlic Bread - Cheese.,159.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Flat Menu 149,Cosy Comfort White Sauce Pasta.,189.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Flat Menu 149,Tandoori Paneer Pasta.,169.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Flat Menu 149,Spicy Red Schezwan Pasta.,179.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Flat Menu 149,Tomato Twist Red Sauce Pasta.,169.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Flat Menu 149,Spiced Paneer.,259.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Flat Menu 149,Corn & Cheese.,219.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Flat Menu 149,Margherita.,169.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Flat Menu 149,Loaded Bread Stix.,169.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Hut Café,Masala Pop,129.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Hut Café,Lemon Mint Mojito,129.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Hut Café,Masala Lemonade,109.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Hut Café,Masala Pepsi,109.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Hut Café,Masala Mirinda,109.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Hut Café,Pepsi Glass,99.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Hut Café,Mirinda Glass,99.0,0.0,0
Gujarat,Ahmedabad,Pastas By Pizza Hut,Near Science City,Hut Café,7Up Glass,99.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,2 Farm Spicy Chicken,478.0,4.9,7
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,4 Farm Aloo Tikki,316.0,4.7,8
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,2 Farm Spicy Paneer,418.0,4.3,2
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,2 Farm Grilled Chicken,348.0,3.9,3
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,2 Go Green,288.0,5.0,20
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,2 Chicken Burger Shot,238.0,4.8,18
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,2 Crispy Masala & One Masala Coke,247.0,4.3,12
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,2 Farm Egg,148.0,4.9,6
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,Farm Cheese Burst Meal,339.2,4.3,60
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,Crispy Paneer Italia Meal,339.21,4.3,6
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,Chicken Cheese Burst Meal,374.3,5.0,6
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,Farm Aloo Tikki,79.0,4.6,406
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,Crispy Masala,99.0,4.6,148
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,Go Green,144.0,4.8,101
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,Pepper Jack Cheese,169.0,4.6,73
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,Farm Spicy Paneer,214.0,4.4,86
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,Farm Aloo Tikki Meal,147.2,4.6,409
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,Pepper Jack Cheese Meal,249.21,4.5,63
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,Crispy Masala Meal,180.3,4.6,96
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Recommended,Go Green Meal,224.21,4.3,74
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG BURGERS MEALS,Farm Aloo Tikki Meal,147.2,4.6,409
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG BURGERS MEALS,Pepper Jack Cheese Meal,249.21,4.5,63
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG BURGERS MEALS,Cheese Masala Burger Meal,199.21,4.5,184
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG BURGERS MEALS,Crispy Masala Meal,180.3,4.6,96
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG BURGERS MEALS,Go Green Meal,224.21,4.3,74
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG BURGERS MEALS,Farm Spicy Paneer Meal,289.21,4.7,40
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG BURGERS MEALS,Super Freak Burger Meal,161.02,4.8,2
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG BURGERS MEALS,Farm Spicy Paneer Supreme Meal,314.2,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Veg Burgers,Farm Aloo Tikki,79.0,4.6,406
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Veg Burgers,Cheese Masala Burger,119.0,4.4,81
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Veg Burgers,Crispy Masala,99.0,4.6,148
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Veg Burgers,Go Green,144.0,4.8,101
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Veg Burgers,Pepper Jack Cheese,169.0,4.6,73
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Veg Burgers,Farm Spicy Paneer,214.0,4.4,86
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Veg Burgers,Farm Spicy Paneer Supreme,234.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Veg Burgers,Super Freak Burger,80.0,4.6,1
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,My Favourite,2 Farm Spicy Chicken,478.0,4.9,7
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,My Favourite,4 Farm Aloo Tikki,316.0,4.7,8
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,My Favourite,2 Farm Spicy Paneer,418.0,4.3,2
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,My Favourite,2 Farm Grilled Chicken,348.0,3.9,3
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,My Favourite,2 Go Green,288.0,5.0,20
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,My Favourite,2 Chicken Burger Shot,238.0,4.8,18
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,My Favourite,2 Crispy Masala & One Masala Coke,247.0,4.3,12
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,My Favourite,2 Crispy Masala,198.0,4.2,17
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,My Favourite,2 Farm Egg,148.0,4.9,6
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG MUNCHIES,Peri Peri Crinkle Fries,134.0,4.6,76
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG MUNCHIES,Cheesy Peri Peri Crinkle fries,164.0,4.3,29
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG MUNCHIES,Cheddar Cheese Doughnuts,144.0,5.0,14
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG MUNCHIES,Medium Crinkle Fries,114.0,4.6,28
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG MUNCHIES,V Cut Cheesy Peri Peri,184.0,4.7,2
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG MUNCHIES,Veggie Strips,144.0,3.6,11
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG MUNCHIES,Regular Crinkle Fries,94.0,4.5,42
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG MUNCHIES,V Cut peri peri,144.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG MUNCHIES,Peri Peri Regular Crinkle Fries ,89.0,4.3,2
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,VEG MUNCHIES,V Cut Med Fries,124.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,NON-VEG BURGERS MEALS,Devils Chicken Delight Meal,244.11,4.7,18
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,NON-VEG BURGERS MEALS,Farm Spicy Chicken Meal,319.2,3.9,17
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,NON-VEG BURGERS MEALS,Chicken Burger Shot Meal,199.21,4.4,14
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,NON-VEG BURGERS MEALS,Tandoori Chicken Fillet Meal,304.02,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,NON-VEG BURGERS MEALS,Farm Grilled Chicken Meal,254.21,4.6,7
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,NON-VEG BURGERS MEALS,Farm Egg Meal,155.11,4.9,8
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Gourmet Series (Non Veg),Chicken Cheese Burst Meal,374.3,5.0,6
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Gourmet Series (Non Veg),Big Fried Chicken Meal,364.2,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Gourmet Series (Non Veg),Ranch Fried Chicken Burger Meal,364.2,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Gourmet Series (Non Veg),Big Fried Chicken,284.0,4.7,2
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Gourmet Series (Non Veg),Chicken Cheese Burst,314.0,2.8,7
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Gourmet Series (Non Veg),Ranch Fried Chicken,284.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Gourmet Series (Veg),Farm Cheese Burst Meal,339.2,4.3,60
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Gourmet Series (Veg),Farm Cheese Burst,254.0,4.7,36
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Gourmet Series (Veg),Crispy Paneer Italia Meal,339.21,4.3,6
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Gourmet Series (Veg),Crispy Paneer Italia,259.0,4.6,19
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,WRAPS AND MEALS,Farm Aloo Tikki Wrap Meal,209.2,4.7,46
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,WRAPS AND MEALS,Farm Spicy Paneer Wrap Meal,319.2,5.0,4
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,WRAPS AND MEALS,Farm Spicy Chicken Wrap Meal,349.2,4.4,19
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,WRAPS AND MEALS,Cheesy Masala Wrap Meal,244.2,3.6,13
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Exclusive Combo,Chicken Shot Burger + Lemon Ice Tea,228.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Exclusive Combo,Chicken Burger Shot + Regular Fries,213.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Exclusive Combo,Two Crispy Masala Burger,198.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Exclusive Combo,2 Aloo Tikki Burger,158.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Exclusive Combo,Farm Aloo Tikki + Regular Fries,173.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Exclusive Combo,Super Freak + Crispy Masala,179.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Exclusive Combo,Crispy Masala + Regular Fries,193.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Exclusive Combo,Two Farm Egg Burger,148.0,0.0,0
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Exclusive Combo,2 Super Freak,148.0,4.6,1
